sample1	sample2	average_score	location.1	country.1	sampleType.1	location.2	country.2	sampleType.2	comparisons	compared_locations	host_comparisons
G0371_i3	T150_i1	0.81411071269565	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0371_i3	T150_i2	0.826349673475426	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0371_i3	T262_i1	0.823135477972862	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0371_i3	T262_i2	0.832796563651726	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0380_i2	G0385_i1	0.908947065141209	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0380_i2	G0390_i2	0.874303868574152	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0380_i2	G0391_i2	0.835641657142645	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0380_i2	G0393_i1	0.799046449748764	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0380_i2	G0395_i1	0.876896854829308	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0380_i2	G0411_i1	0.855848732929379	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0380_i2	G0412_i1	0.829607714196315	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0380_i2	G0416_i3	0.866205967099886	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0380_i2	LL_i12	0.815515251942483	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0380_i2	LL_i14	0.810986308146538	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0380_i2	LL_i15	0.821496818095025	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0380_i2	LL_i21	0.802782487578196	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0380_i2	LL_i22	0.826731094902875	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0380_i2	LL_i24	0.82349894083617	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0380_i2	LL_i29	0.819102753758994	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0380_i2	LL_i31	0.782434368237485	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0380_i2	LL_i33	0.830779260841826	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0380_i2	LL_i34	0.789797777961519	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0380_i2	LL_i39	0.808273494200567	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0380_i2	LL_i41	0.831420208935303	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0380_i2	LL_i44a	0.857044846036744	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0380_i2	LL_i44b	0.812363660328474	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0380_i2	T150_i1	0.841986846697991	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0380_i2	T150_i2	0.815697637325207	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0380_i2	T262_i1	0.817407670472237	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0380_i2	T262_i2	0.799227766544901	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0385_i1	G0390_i2	0.985901723226517	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0385_i1	G0391_i2	0.875740655417408	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0385_i1	G0393_i1	0.852907009758894	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0385_i1	G0395_i1	0.999995656099397	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0385_i1	G0411_i1	0.864550112051703	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0385_i1	G0412_i1	0.805911970793844	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0385_i1	G0416_i3	0.866553178235333	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0385_i1	LL_i12	0.861327801161979	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0385_i1	LL_i14	0.881713503910631	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0385_i1	LL_i15	0.863081385069025	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0385_i1	LL_i21	0.859601148153201	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0385_i1	LL_i22	0.865763083812281	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0385_i1	LL_i24	0.845056002306132	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0385_i1	LL_i29	0.875542148297631	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0385_i1	LL_i31	0.827399670653668	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0385_i1	LL_i33	0.850116337731791	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0385_i1	LL_i34	0.85372487557774	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0385_i1	LL_i39	0.875233471646677	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0385_i1	LL_i41	0.881022683799246	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0385_i1	LL_i44a	0.873049367359819	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0385_i1	LL_i44b	0.840595514399852	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0385_i1	T150_i1	0.858380724526538	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0385_i1	T150_i2	0.881669752915378	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0385_i1	T262_i1	0.858008572480413	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0385_i1	T262_i2	0.83848785816361	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0390_i2	G0391_i2	0.870859078059069	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0390_i2	G0393_i1	0.898006584106092	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0390_i2	G0395_i1	0.990205312477966	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0390_i2	G0411_i1	0.861928107614345	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0390_i2	G0412_i1	0.826170494357777	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0390_i2	G0416_i3	0.890117066109418	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0390_i2	LL_i12	0.826758058692049	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0390_i2	LL_i14	0.831696945025094	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0390_i2	LL_i15	0.841456672892045	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0390_i2	LL_i21	0.842065943136993	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0390_i2	LL_i22	0.871218471700556	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0390_i2	LL_i24	0.843288872256467	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0390_i2	LL_i29	0.856626704989729	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0390_i2	LL_i31	0.818047460680045	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0390_i2	LL_i33	0.866745112121052	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0390_i2	LL_i34	0.831055984274531	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0390_i2	LL_i39	0.85145645136764	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0390_i2	LL_i41	0.861057865565618	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0390_i2	LL_i44a	0.852425886060423	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0390_i2	LL_i44b	0.831669356921305	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0390_i2	T150_i1	0.873096057371436	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0390_i2	T150_i2	0.879657179741174	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0390_i2	T262_i1	0.889857875176182	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0390_i2	T262_i2	0.851178502372855	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0391_i2	G0393_i1	0.860301775321313	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0391_i2	G0395_i1	0.876751909135431	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0391_i2	G0411_i1	0.858311431439361	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0391_i2	G0412_i1	0.870489273552336	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0391_i2	G0416_i3	0.948920565206627	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0391_i2	LL_i12	0.875022091858331	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0391_i2	LL_i14	0.862439605617963	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0391_i2	LL_i15	0.849070933720654	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0391_i2	LL_i21	0.886681530991364	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0391_i2	LL_i22	0.853936587426623	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0391_i2	LL_i24	0.839316131955828	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0391_i2	LL_i29	0.854138552204413	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0391_i2	LL_i31	0.850531088044034	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0391_i2	LL_i33	0.829556492149311	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0391_i2	LL_i34	0.861125768490753	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0391_i2	LL_i39	0.817913202604322	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0391_i2	LL_i41	0.849156695936134	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0391_i2	LL_i44a	0.848304765609867	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0391_i2	LL_i44b	0.839295777802813	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0391_i2	T150_i1	0.858907098577235	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0391_i2	T150_i2	0.847656549229807	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0391_i2	T262_i1	0.84077259270559	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0391_i2	T262_i2	0.820795661251505	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0393_i1	G0395_i1	0.873061821519901	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Related
G0393_i1	G0411_i1	0.841470888952567	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0393_i1	G0412_i1	0.852256765415109	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0393_i1	G0416_i3	0.853004446557168	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0393_i1	LL_i12	0.837269774700811	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0393_i1	LL_i14	0.833640469900407	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0393_i1	LL_i15	0.832403048352437	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0393_i1	LL_i21	0.846875947073396	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0393_i1	LL_i22	0.83077251593856	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0393_i1	LL_i24	0.856439839284095	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0393_i1	LL_i29	0.824516520388815	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0393_i1	LL_i31	0.814447420583926	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0393_i1	LL_i33	0.840395800687655	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0393_i1	LL_i34	0.816955710277534	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0393_i1	LL_i39	0.855916783650593	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0393_i1	LL_i41	0.842088731585129	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0393_i1	LL_i44a	0.84736442302606	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0393_i1	LL_i44b	0.825094053830018	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0393_i1	T150_i1	0.850759303330575	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0393_i1	T150_i2	0.846386871468574	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0393_i1	T262_i1	0.832767642331205	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0393_i1	T262_i2	0.824498996257096	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0395_i1	G0411_i1	0.856154876592226	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0395_i1	G0412_i1	0.835681951736181	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0395_i1	G0416_i3	0.880389523803445	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0395_i1	LL_i12	0.836120249512962	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0395_i1	LL_i14	0.822541395769781	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0395_i1	LL_i15	0.847237332996186	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0395_i1	LL_i21	0.831329176104434	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0395_i1	LL_i22	0.85676967730176	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0395_i1	LL_i24	0.829409775685556	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0395_i1	LL_i29	0.811976562932034	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0395_i1	LL_i31	0.846019532349863	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0395_i1	LL_i33	0.846259916982817	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0395_i1	LL_i34	0.874636214455364	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0395_i1	LL_i39	0.857992784076123	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0395_i1	LL_i41	0.881012214383569	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0395_i1	LL_i44a	0.869024163733469	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0395_i1	LL_i44b	0.878103757630316	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0395_i1	T150_i1	0.84906837727823	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0395_i1	T150_i2	0.861111308682755	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0395_i1	T262_i1	0.842975406175602	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0395_i1	T262_i2	0.832363209506583	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0411_i1	G0412_i1	0.956782178500386	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Related
G0411_i1	G0416_i3	0.839355412564971	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0411_i1	LL_i12	0.845292316880031	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0411_i1	LL_i14	0.841246392232713	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0411_i1	LL_i15	0.831028788108877	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0411_i1	LL_i21	0.82641780219304	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0411_i1	LL_i22	0.812117215522881	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0411_i1	LL_i24	0.862121692232259	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0411_i1	LL_i29	0.821082525895498	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0411_i1	LL_i31	0.839704391803795	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0411_i1	LL_i33	0.811211762627598	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0411_i1	LL_i34	0.800582733167522	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0411_i1	LL_i39	0.828847251678839	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0411_i1	LL_i41	0.826615716009651	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0411_i1	LL_i44a	0.81091366804317	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0411_i1	LL_i44b	0.814654930902738	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0411_i1	T150_i1	0.858486414395984	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0411_i1	T150_i2	0.848666687191757	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0411_i1	T262_i1	0.82845938216003	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0411_i1	T262_i2	0.833998870856646	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0412_i1	G0416_i3	0.883876201736233	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0412_i1	LL_i12	0.854466781553798	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0412_i1	LL_i14	0.848554431639888	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0412_i1	LL_i15	0.8463771508323	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0412_i1	LL_i21	0.813053483394788	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0412_i1	LL_i22	0.83122464338524	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0412_i1	LL_i24	0.852591175540255	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0412_i1	LL_i29	0.830503921323948	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0412_i1	LL_i31	0.811075759275983	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0412_i1	LL_i33	0.81879766679042	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0412_i1	LL_i34	0.797939839061785	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0412_i1	LL_i39	0.820783703907385	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0412_i1	LL_i41	0.820491694949741	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0412_i1	LL_i44a	0.85706897806722	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0412_i1	LL_i44b	0.834602886067191	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0412_i1	T150_i1	0.848299919568106	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0412_i1	T150_i2	0.851010087414586	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0412_i1	T262_i1	0.826342303544418	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0412_i1	T262_i2	0.834586162664205	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0416_i3	LL_i12	0.86154663707134	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0416_i3	LL_i14	0.898862723890621	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0416_i3	LL_i15	0.864039327296347	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0416_i3	LL_i21	0.87044417993204	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0416_i3	LL_i22	0.842793541860773	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0416_i3	LL_i24	0.835613032078552	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0416_i3	LL_i29	0.857782387465964	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0416_i3	LL_i31	0.883632896623923	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0416_i3	LL_i33	0.862368177059118	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0416_i3	LL_i34	0.873518762035269	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0416_i3	LL_i39	0.813893967571095	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0416_i3	LL_i41	0.889061371260484	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0416_i3	LL_i44a	0.870198136109823	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0416_i3	LL_i44b	0.881859212293492	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0416_i3	T150_i1	0.884452262659896	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0416_i3	T150_i2	0.858534997060501	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0416_i3	T262_i1	0.83192024728468	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0416_i3	T262_i2	0.845598667071892	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
LL_i12	T150_i1	0.826495434716252	Germany	Germany	Adult	Germany	Germany	Adult	between host	T vs. T	Unrelated
LL_i12	T150_i2	0.858062647829678	Germany	Germany	Adult	Germany	Germany	Adult	between host	T vs. T	Unrelated
